"year","month","fips_code","n"
2022,"November",4015,5
2022,"November",4019,28
2022,"November",5119,2
2022,"November",6001,86
2022,"November",6013,2
2022,"November",6019,6
2022,"November",6023,8
2022,"November",6037,244
2022,"November",6045,16
2022,"November",6047,38
2022,"November",6053,4
2022,"November",6059,76
2022,"November",6065,41
2022,"November",6067,109
2022,"November",6071,2
2022,"November",6073,126
2022,"November",6075,78
2022,"November",6079,12
2022,"November",6081,4
2022,"November",6083,43
2022,"November",6085,36
2022,"November",6087,44
2022,"November",6089,2
2022,"November",6097,2
2022,"November",6109,8
2022,"November",6111,7
2022,"November",6113,42
2022,"November",8001,1
2022,"November",8013,14
2022,"November",8031,27
2022,"November",8041,25
2022,"November",8045,2
2022,"November",8069,7
2022,"November",8089,1
2022,"November",8123,4
2022,"November",9001,5
2022,"November",9003,5
2022,"November",9005,5
2022,"November",9009,18
2022,"November",9013,7
2022,"November",10005,2
2022,"November",11001,213
2022,"November",12001,8
2022,"November",12005,3
2022,"November",12009,2
2022,"November",12011,15
2022,"November",12015,2
2022,"November",12019,2
2022,"November",12021,3
2022,"November",12023,1
2022,"November",12031,15
2022,"November",12057,10
2022,"November",12071,3
2022,"November",12073,17
2022,"November",12086,26
2022,"November",12095,16
2022,"November",12097,3
2022,"November",12099,5
2022,"November",12101,4
2022,"November",12103,7
2022,"November",12109,1
2022,"November",12111,3
2022,"November",12115,7
2022,"November",12117,2
2022,"November",12127,10
2022,"November",13031,2
2022,"November",13051,6
2022,"November",13059,13
2022,"November",13067,3
2022,"November",13073,2
2022,"November",13089,2
2022,"November",13117,3
2022,"November",13121,54
2022,"November",13151,1
2022,"November",13215,5
2022,"November",13217,4
2022,"November",13223,1
2022,"November",13245,9
2022,"November",13247,2
2022,"November",13257,1
2022,"November",15001,8
2022,"November",15003,10
2022,"November",15007,1
2022,"November",15009,1
2022,"November",16001,6
2022,"November",16055,2
2022,"November",17019,2
2022,"November",17031,132
2022,"November",17037,4
2022,"November",17043,3
2022,"November",17049,1
2022,"November",17051,8
2022,"November",17077,4
2022,"November",17089,1
2022,"November",17111,2
2022,"November",17113,2
2022,"November",17115,2
2022,"November",17167,5
2022,"November",17197,6
2022,"November",17201,65
2022,"November",18039,90
2022,"November",18097,2
2022,"November",18105,2
2022,"November",18157,2
2022,"November",18167,4
2022,"November",19043,4
2022,"November",19057,90
2022,"November",19103,12
2022,"November",19113,90
2022,"November",19153,11
2022,"November",19169,2
2022,"November",19181,1
2022,"November",19193,5
2022,"November",20015,4
2022,"November",20041,4
2022,"November",20055,60
2022,"November",20091,2
2022,"November",20161,2
2022,"November",20177,4
2022,"November",20209,3
2022,"November",21059,2
2022,"November",21067,4
2022,"November",21111,2
2022,"November",21113,3
2022,"November",21125,2
2022,"November",22019,3
2022,"November",22033,4
2022,"November",22071,4
2022,"November",22079,1
2022,"November",22117,2
2022,"November",23001,1
2022,"November",23005,6
2022,"November",23007,9
2022,"November",23009,8
2022,"November",23011,1
2022,"November",23019,1
2022,"November",23031,4
2022,"November",24003,90
2022,"November",24005,2
2022,"November",24021,2
2022,"November",24027,2
2022,"November",24031,9
2022,"November",24033,9
2022,"November",24043,22
2022,"November",24510,28
2022,"November",25003,1
2022,"November",25005,13
2022,"November",25007,8
2022,"November",25011,7
2022,"November",25013,14
2022,"November",25015,11
2022,"November",25017,65
2022,"November",25021,13
2022,"November",25023,3
2022,"November",25025,26
2022,"November",25027,2
2022,"November",26017,2
2022,"November",26045,1
2022,"November",26049,2
2022,"November",26061,2
2022,"November",26065,13
2022,"November",26073,2
2022,"November",26075,1
2022,"November",26077,5
2022,"November",26081,7
2022,"November",26091,2
2022,"November",26099,4
2022,"November",26109,2
2022,"November",26111,2
2022,"November",26121,1
2022,"November",26125,3
2022,"November",26139,3
2022,"November",26145,2
2022,"November",26161,21
2022,"November",26163,14
2022,"November",27013,8
2022,"November",27027,2
2022,"November",27035,1
2022,"November",27037,4
2022,"November",27047,1
2022,"November",27053,21
2022,"November",27057,2
2022,"November",27109,3
2022,"November",27123,15
2022,"November",27137,10
2022,"November",27171,1
2022,"November",28035,2
2022,"November",28047,2
2022,"November",28049,2
2022,"November",29019,8
2022,"November",29051,2
2022,"November",29095,75
2022,"November",29163,2
2022,"November",29183,5
2022,"November",29189,5
2022,"November",29510,13
2022,"November",30063,2
2022,"November",30111,1
2022,"November",31055,3
2022,"November",31109,4
2022,"November",31151,1
2022,"November",31153,2
2022,"November",32003,11
2022,"November",32031,3
2022,"November",33005,14
2022,"November",33007,8
2022,"November",33009,7
2022,"November",33011,8
2022,"November",33013,16
2022,"November",33015,9
2022,"November",33017,16
2022,"November",34003,23
2022,"November",34013,2
2022,"November",34017,11
2022,"November",34019,2
2022,"November",34021,68
2022,"November",34025,4
2022,"November",34027,2
2022,"November",34031,2
2022,"November",34035,3
2022,"November",34039,7
2022,"November",35001,14
2022,"November",35013,2
2022,"November",36001,26
2022,"November",36005,2
2022,"November",36011,2
2022,"November",36027,6
2022,"November",36029,24
2022,"November",36047,158
2022,"November",36055,11
2022,"November",36057,1
2022,"November",36059,9
2022,"November",36061,278
2022,"November",36063,1
2022,"November",36065,2
2022,"November",36067,25
2022,"November",36071,4
2022,"November",36075,2
2022,"November",36079,3
2022,"November",36081,17
2022,"November",36083,2
2022,"November",36085,4
2022,"November",36093,8
2022,"November",36101,2
2022,"November",36103,26
2022,"November",36109,13
2022,"November",36111,2
2022,"November",36119,14
2022,"November",37021,2
2022,"November",37051,5
2022,"November",37063,8
2022,"November",37081,3
2022,"November",37089,6
2022,"November",37119,8
2022,"November",37129,5
2022,"November",37147,2
2022,"November",37159,2
2022,"November",37183,9
2022,"November",37191,1
2022,"November",38017,1
2022,"November",38035,2
2022,"November",39003,1
2022,"November",39035,11
2022,"November",39039,2
2022,"November",39049,17
2022,"November",39081,2
2022,"November",39093,48
2022,"November",39095,5
2022,"November",39103,2
2022,"November",39113,8
2022,"November",39119,1
2022,"November",39151,2
2022,"November",39153,3
2022,"November",39169,62
2022,"November",40021,1
2022,"November",40027,4
2022,"November",40031,2
2022,"November",40065,1
2022,"November",40109,7
2022,"November",40119,2
2022,"November",40143,3
2022,"November",41003,4
2022,"November",41005,2
2022,"November",41017,48
2022,"November",41019,2
2022,"November",41039,24
2022,"November",41047,8
2022,"November",41051,33
2022,"November",41065,2
2022,"November",41067,1
2022,"November",41071,2
2022,"November",42003,167
2022,"November",42007,1
2022,"November",42011,2
2022,"November",42013,1
2022,"November",42017,17
2022,"November",42027,21
2022,"November",42029,3
2022,"November",42033,1
2022,"November",42039,1
2022,"November",42043,6
2022,"November",42045,2
2022,"November",42069,1
2022,"November",42071,6
2022,"November",42077,2
2022,"November",42079,4
2022,"November",42091,2
2022,"November",42095,4
2022,"November",42101,60
2022,"November",42129,4
2022,"November",44005,8
2022,"November",44007,68
2022,"November",44009,2
2022,"November",45003,5
2022,"November",45007,2
2022,"November",45019,3
2022,"November",45045,1
2022,"November",45063,1
2022,"November",45073,1
2022,"November",45079,4
2022,"November",45083,3
2022,"November",46099,7
2022,"November",46103,5
2022,"November",47001,8
2022,"November",47009,5
2022,"November",47037,7
2022,"November",47043,8
2022,"November",47065,4
2022,"November",47093,8
2022,"November",47157,9
2022,"November",48027,3
2022,"November",48029,10
2022,"November",48041,4
2022,"November",48061,2
2022,"November",48113,10
2022,"November",48121,11
2022,"November",48141,3
2022,"November",48201,25
2022,"November",48209,3
2022,"November",48215,3
2022,"November",48231,2
2022,"November",48245,2
2022,"November",48303,5
2022,"November",48329,1
2022,"November",48375,4
2022,"November",48423,2
2022,"November",48439,12
2022,"November",48453,19
2022,"November",48479,1
2022,"November",48491,6
2022,"November",49005,2
2022,"November",49035,22
2022,"November",49049,2
2022,"November",50023,2
2022,"November",50027,7
2022,"November",51013,8
2022,"November",51041,2
2022,"November",51061,8
2022,"November",51107,2
2022,"November",51510,4
2022,"November",51540,8
2022,"November",51600,2
2022,"November",51610,8
2022,"November",51660,8
2022,"November",51710,2
2022,"November",51760,6
2022,"November",51770,2
2022,"November",53011,9
2022,"November",53021,2
2022,"November",53029,16
2022,"November",53031,2
2022,"November",53033,47
2022,"November",53037,2
2022,"November",53053,4
2022,"November",53057,1
2022,"November",53061,3
2022,"November",53063,4
2022,"November",53067,5
2022,"November",53073,14
2022,"November",53075,2
2022,"November",54011,3
2022,"November",54027,2
2022,"November",54061,2
2022,"November",55009,10
2022,"November",55025,6
2022,"November",55035,60
2022,"November",55059,12
2022,"November",55071,2
2022,"November",55073,3
2022,"November",55079,21
2022,"November",55087,3
2022,"November",55101,90
2022,"November",56025,4
2022,"November",66000,3
2022,"November",72000,20
2022,"November",NA,2
2022,"December",1019,2
2022,"December",1073,2
2022,"December",1097,93
2022,"December",1101,3
2022,"December",1125,63
2022,"December",4003,65
2022,"December",4005,2
2022,"December",4013,14
2022,"December",4015,4
2022,"December",4019,21
2022,"December",5119,1
2022,"December",5143,15
2022,"December",6001,110
2022,"December",6005,1
2022,"December",6019,4
2022,"December",6023,10
2022,"December",6029,2
2022,"December",6031,2
2022,"December",6037,249
2022,"December",6043,2
2022,"December",6045,20
2022,"December",6047,46
2022,"December",6059,63
2022,"December",6065,57
2022,"December",6067,77
2022,"December",6071,12
2022,"December",6073,146
2022,"December",6075,108
2022,"December",6079,5
2022,"December",6083,53
2022,"December",6085,49
2022,"December",6087,59
2022,"December",6109,8
2022,"December",6111,4
2022,"December",6113,50
2022,"December",8005,1
2022,"December",8013,14
2022,"December",8014,2
2022,"December",8031,8
2022,"December",8041,7
2022,"December",8045,2
2022,"December",8101,2
2022,"December",8119,1
2022,"December",8123,6
2022,"December",9001,8
2022,"December",9003,58
2022,"December",9005,5
2022,"December",9007,3
2022,"December",9009,16
2022,"December",9011,3
2022,"December",9013,2
2022,"December",11001,218
2022,"December",12005,2
2022,"December",12011,16
2022,"December",12031,11
2022,"December",12033,4
2022,"December",12039,1
2022,"December",12057,2
2022,"December",12071,2
2022,"December",12073,7
2022,"December",12086,16
2022,"December",12095,9
2022,"December",12099,2
2022,"December",12103,4
2022,"December",12105,3
2022,"December",12115,3
2022,"December",12117,6
2022,"December",12127,8
2022,"December",13045,2
2022,"December",13057,3
2022,"December",13059,12
2022,"December",13067,2
2022,"December",13089,2
2022,"December",13121,69
2022,"December",13139,2
2022,"December",13153,2
2022,"December",13245,2
2022,"December",15001,10
2022,"December",15003,7
2022,"December",15007,1
2022,"December",15009,5
2022,"December",16001,9
2022,"December",16055,1
2022,"December",17031,123
2022,"December",17043,2
2022,"December",17051,10
2022,"December",17077,2
2022,"December",17089,1
2022,"December",17095,2
2022,"December",17111,7
2022,"December",17201,64
2022,"December",18003,48
2022,"December",18019,6
2022,"December",18039,93
2022,"December",18097,6
2022,"December",18105,2
2022,"December",18113,1
2022,"December",18157,7
2022,"December",19043,5
2022,"December",19057,93
2022,"December",19061,2
2022,"December",19103,17
2022,"December",19113,95
2022,"December",19153,4
2022,"December",19163,3
2022,"December",20015,4
2022,"December",20035,1
2022,"December",20041,4
2022,"December",20055,62
2022,"December",21067,2
2022,"December",21113,1
2022,"December",21227,2
2022,"December",22019,2
2022,"December",22055,2
2022,"December",22071,3
2022,"December",23001,2
2022,"December",23005,14
2022,"December",23007,10
2022,"December",23009,10
2022,"December",23013,3
2022,"December",23019,4
2022,"December",23023,1
2022,"December",24003,96
2022,"December",24005,8
2022,"December",24031,23
2022,"December",24033,5
2022,"December",24043,62
2022,"December",24510,27
2022,"December",25001,2
2022,"December",25003,2
2022,"December",25005,12
2022,"December",25007,8
2022,"December",25011,5
2022,"December",25013,15
2022,"December",25015,6
2022,"December",25017,109
2022,"December",25021,10
2022,"December",25025,22
2022,"December",25027,4
2022,"December",26049,1
2022,"December",26057,4
2022,"December",26065,11
2022,"December",26099,6
2022,"December",26125,2
